Nombre Oficial;Comuna;Vía;Número;Dirección;Teléfono;Tiene Servicio de Urgencia;Tipo de Urgencia;Tipo de SAPU
SONORAD II - HUERFANOS;Santiago;Calle;757;HUERFANOS;(+56) 982188765;Pendiente;Pendiente;No Aplica
RedSalud Ñuñoa;Ñuñoa;Avenida;2305;Irarrázaval;(+56) 982188765;NO;No Aplica;No Aplica
SONORAD LA FLORIDA;La Florida;Calle;7255;Vicuña Mackenna;(+56) 982188765;Pendiente;Pendiente;No Aplica
SONORAD LAS BELLOTAS;Providencia;Calle;200;Las Bellotas;(+56) 982188765;Pendiente;Pendiente;No Aplica
SONORAD MAIPU;Maipú;Avenida;1605;Pajaritos;(+56) 982188765;Pendiente;Pendiente;No Aplica
Sala Externa de Toma de Muestras Melipilla - UC CHRISTUS;Melipilla;Avenida;220;Vicuña Mackenna;(+56) 22 384 6014;NO;No Aplica;No Aplica
Corporación Nacional del Cáncer;Providencia;Calle;86;Seminario;(+56) 223474000;Pendiente;Pendiente;No Aplica
Sala Externa de Toma de MuestrasS SEREMI Aeropuerto SKYTEAM Antígenos;Pudahuel;Calle;2150;Jean Mermoz;Pendiente;NO;No Aplica;No Aplica
LABORATORIO DE BIOLOGIA MOLECULAR DEPARTAMENTO DE MEDICINA PREVENTIVA;La Pintana;Calle;11735;Santa Rosa;(+56) 2978 5632- 2978 5562;No Aplica;No Aplica;No Aplica
Médicos de Cuba;Ñuñoa;Avenida;3628;Irarrázaval;22341 1405;NO;No Aplica;No Aplica
LABCLINI;Providencia;Avenida;222;Ricardo Lyon;(+56) 6000060606;No;No Aplica;No Aplica
Laboratorio Clínico QUALIFIED SPA;Ñuñoa;Calle;240;Juan Enrique Concha;(+56) 229829910;No;No Aplica;No Aplica
Instituto de la Visión;Providencia;Avenida;443;Salvador;(+56) 226669700;No;No Aplica;No Aplica
MEDIES Centro Médico SpA;Santiago;Calle;1373;Huérfanos;(+56) 974866060;NO;No Aplica;No Aplica
Sciensolutions SPA;Vitacura;Avenida;7120;Presidente Kennedy;(+56) 981440854;No;No Aplica;No Aplica
Centro de Salud Familiar Juan Pablo II de Lampa;Lampa;Calle;2049;Cacique Colin;232787076;NO;No Aplica;No Aplica
Centro Médico Total Salud;Santiago;Calle;1610;Bascuñan Guerrero;(+56) 999300742;NO;No Aplica;No Aplica
Centro Odontologico Uno Salud Dental Gran Avenida;San Miguel;Avenida;5553;Gran Avenida Jose Miguel Carrera;227638962;NO;No Aplica;No Aplica
Centro Odontologico Uno Salud Dental Maipu 3;Maipú;Avenida;1076;Vespucio;227638962;NO;No Aplica;No Aplica
Centro Odontologico Uno Salud Dental Puente Alto 3;Puente Alto;Avenida;95;Concha y Toro;227638962;NO;No Aplica;No Aplica
Centro Odontologico Uno Salud Dental Chile España;Ñuñoa;Avenida;43;Presidente José Pedro Alessandri;227638962;NO;No Aplica;No Aplica
PROCELAB;Recoleta;Avenida;217;Santa María;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico LABEXX;Peñalolén;Calle;12058;Sanchez Fontecilla;Pendiente;NO;No Aplica;No Aplica
Centro Médico Docente Asistencial USS;Providencia;Calle;2444;Calle Carmen Sylva;56 222606503;NO;No Aplica;No Aplica
Centro de Vacunación Vaxcenter;Huechuraba;Avenida;1399;Avenida Santa Elena de Huechuraba, oficina 212;56 944231151;No;No Aplica;No Aplica
Laboratorio WORKMED;Providencia;Calle;427;Manuel Montt, piso -2;56995426447;No;No Aplica;No Aplica
Uno Salud Cerrillos;Cerrillos;Avenida;7003;Camino a Melipilla Local A-2;6007071010;NO;No Aplica;No Aplica
CEINSA;Puente Alto;Calle;431;Eduardo Cordero;227922092;NO;No Aplica;No Aplica
Laboratorio Bioingentech;Providencia;Avenida;149;Avda. Salvador # 149, oficina 706;Pendiente;NO;No Aplica;No Aplica
Laboratorio Valab;Las Condes;Avenida;47;El Bosque;Pendiente;NO;No Aplica;No Aplica
Workmed;Providencia;Avenida;427;Manuel Montt;233296798;NO;No Aplica;No Aplica
Desert Health;Providencia;Calle;239;Canadá;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Bradford Hill;Recoleta;Calle;377;Manzano;229490970;NO;No Aplica;No Aplica
Clínica Alonso de Córdova;Las Condes;Avenida;4800;Apoquindo;56 934222808;NO;No Aplica;No Aplica
Medicenter Recoleta;Recoleta;Avenida;418;Recoleta;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico MEDICEC;Renca;Avenida;1204;Vestisquero;Pendiente;NO;No Aplica;No Aplica
Medicenter Puente Alto;Puente Alto;Avenida;735;Concha y Toro;Pendiente;NO;No Aplica;No Aplica
UNO Salud CHILE ESPAÑA;Ñuñoa;Avenida;43;Presidente José Pedro Alessandri;600 707 1010;NO;No Aplica;No Aplica
CLÍNICA NUCLEOSalud OCHAGAVIA;Pedro Aguirre Cerda;Avenida;4676;Club Hípico;6003650100;NO;No Aplica;No Aplica
Laboratorio Clinico Metropolitano;Santiago;Avenida;776;Libertador Bernardo O´Higgins;226324595;NO;No Aplica;No Aplica
Clínica Indisa (Maipú);Maipú;Avenida;1077;Américo Vespucio;56 962388565;SI;Urgencia Hospitalaria (UEH);No Aplica
Vacunatorio INMUVAX;Maipú;Avenida;3195;Pajaritos;233399339;NO;No Aplica;No Aplica
CENTRO DE VACUNACION INMUNOVAC;Las Condes;Avenida;3990;Apoquindo (Oficina 906);56 934686912;NO;No Aplica;No Aplica
Centro Médico KINEROD 2;Buin;Calle;607;Arturo Prat;228212053;NO;No Aplica;No Aplica
Centro de Diagnóstico y Laboratorio Clínica ASTRA;Providencia;Avenida;281;Salvador;232 03 2100;NO;No Aplica;No Aplica
Centro médico Dávila Ñuñoa;Ñuñoa;Avenida;2401;Irarrázaval (local 31, Piso 3);222702700;NO;No Aplica;No Aplica
Centro Médico Santa Lucía;Santiago;Avenida;420;Libertador Bernardo O¨Higgisns;226767000;NO;No Aplica;No Aplica
Integramédica Dental Plaza Vespucio;La Florida;Calle;400;Plaza Vespucio ( locales 30 al 33 y 34A y 34B);600636666;NO;No Aplica;No Aplica
Laboratorio Green Lab Sur;Providencia;Calle;2630;Doctor Pedro Lautaro Ferrer;990793864;NO;No Aplica;No Aplica
GENOSUR (Providencia);Providencia;Calle;381;Marchant Pereira (local 1);Pendiente;NO;No Aplica;No Aplica
IMALAB LTDA;Providencia;Calle;175;Providencia (Depto. 21);Pendiente;NO;No Aplica;No Aplica
NANOLAB;Las Condes;Calle;5551;Alonso de Córdova (Oficina 603);Pendiente;NO;No Aplica;No Aplica
Bionet Indisa Maipú;Maipú;Avenida;1077;Américo Vespucio (piso -1);223997705;No;No Aplica;No Aplica
NANOMED;Las Condes;Calle;63;Juan Montalvo (local 8);Pendiente;No;No Aplica;No Aplica
Clínica Cruz Nacional (Maipú);Maipú;Avenida;87;Esquina Blanca (local 2);22425858;No;No Aplica;No Aplica
Centro Médico Plaza Egaña de Clínica Alemana;La Reina;Avenida;235;OSSA (oficina 100 y 105);Pendiente;No;No Aplica;No Aplica
ABCMED Centro Médico;San Miguel;Avenida;3840;José Miguel Carrera (oficina 706);243672461;No;No Aplica;No Aplica
Centro Médico 271/2 Ltda;La Cisterna;Avenida;9385;Avda. José Miguel Carrera #9385;225890000;No;No Aplica;No Aplica
Grupo GAMMA;Melipilla;Calle;510;Serrano oficinas 5- 9- 10- 11;Pendiente;NO;No Aplica;No Aplica
Laboratorio GAMMA;Providencia;Calle;147;Antonio Bellet, local 103;Pendiente;NO;No Aplica;No Aplica
MEDICENTER Maipú;Maipú;Avenida;176;5 de Abril local 2, 2-A, 4 y 6;22425858;NO;No Aplica;No Aplica
Centro Médico RyR;Buin;Calle;116;Arturo Prat;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Universidad de Los Andes;San Bernardo;Calle;396;Abraham Prado Marín;Pendiente;NO;No Aplica;No Aplica
Aloha Lab;Providencia;Calle;14;Monseñor Félix Cabrera, Oficina 43;Pendiente;NO;No Aplica;No Aplica
Laboratorio CLINILAB;Peñaflor;Avenida;1412;Francisco Bilbao (Local F-Of 1);Pendiente;NO;No Aplica;No Aplica
Laboratorio Campus;Santiago;Avenida;787;Chacabuco (Piso 2);Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Vego;Maipú;Calle;430;Parque Central Oriente;Pendiente;NO;No Aplica;No Aplica
GENOSUR (Las Condes);Las Condes;Avenida;2905;Vitacura;56 9 7492 2316;NO;No Aplica;No Aplica
Laboratorio Clínico Cruz del Sur;Santiago;Calle;1040;Moneda;22673 0649;NO;No Aplica;No Aplica
Clínica Cruz Nacional (Puente Alto);Puente Alto;Avenida;546;Concha y Toro;22412 5850;No;No Aplica;No Aplica
CECOSF Unión y Esfuerzo Rural;Pudahuel;Camino;30043;Los Portones ;226402537;No;No Aplica;No Aplica
CENTRO MEDICO BALMORAL;Las Condes;Calle;309;Calle Balmoral;224068771;No;No Aplica;No Aplica
Clinica Odontológica Municipal de Peñalolén;Peñalolén;Avenida;9862;Grecia;229397702;NO;No Aplica;No Aplica
